simulation,generation,round,trial,referent,speaker,listener,lexeme,type,produced_x,produced_y,prob,evidence,success,old_guess_A,new_guess_A,old_guess_B,new_guess_B,old_stored_y_A,old_stored_y_B,new_stored_y_A,new_stored_y_B
6,4,3,4,4,B,A,D,large,0.9867427556688542,0.771817615990321,0.5246791059754689,0,1,0.5246791059754689,0.5526285165148157,0.2504262346592106,0.2504262346592106,0.8709316363246742,0.8709316363246742,0.8213746261574976,0.8213746261574976
6,4,4,1,3,B,A,C,small,0.6458328376906919,0.36042789016209986,0.08334322471907561,0,1,0.08334322471907561,0.09235061546428355,0.7839275012309526,0.7839275012309526,0.2350390354846637,0.2350390354846637,0.29773346282338176,0.29773346282338176
6,4,4,2,2,A,B,B,large,0.3365525417610682,0.5257797359832868,0.7729342725717331,0,1,0.3505866003730525,0.3505866003730525,0.7729342725717331,0.7920710219471339,0.9614561746941037,0.9614561746941037,0.7436179553386952,0.7436179553386952
6,4,4,3,1,A,B,A,small,0.012877627716752516,0.4196027499542496,0.7715768270782366,0,1,0.07584198937380103,0.07584198937380103,0.7715768270782366,0.790797015350913,0.3839801503632222,0.3839801503632222,0.4017914501587359,0.4017914501587359
6,4,4,4,4,B,A,D,large,0.9956935606197538,1,0.9499999999999998,1,1,0.5526285165148157,0.9550811584492837,0.2504262346592106,0.2504262346592106,0.8213746261574976,0.8213746261574976,0.9106873130787487,0.9106873130787487
6,4,5,1,3,A,B,C,small,0.6610518312148451,0.43312582893359614,0.7839275012309526,0,1,0.09235061546428355,0.09235061546428355,0.7839275012309526,0.8023746456344082,0.29773346282338176,0.29773346282338176,0.3654296458784889,0.3654296458784889
6,4,5,2,4,B,A,D,large,1.007486910623401,0.5631034169733361,0.9499999999999998,0,0,0.9550811584492837,0.9507077096900849,0.2504262346592106,0.2504262346592106,0.9106873130787487,0.9106873130787487,0.9106873130787487,0.9106873130787487
6,4,5,3,1,A,B,A,small,0.009539759338550636,0.3111799696278686,0.790797015350913,0,1,0.07584198937380103,0.07584198937380103,0.790797015350913,0.8088007192309222,0.4017914501587359,0.4017914501587359,0.35648570989330225,0.35648570989330225
6,4,5,4,2,B,A,B,large,0.3460863338580584,0.7925151213629358,0.35058660037305245,0,0,0.3505866003730525,0.3540093417885343,0.7920710219471339,0.7920710219471339,0.7436179553386952,0.7436179553386952,0.7436179553386952,0.7436179553386952
6,4,6,1,4,B,A,D,large,1.0006124385512718,0.8141941515076258,0.9499999999999998,0.058547468732348944,1,0.9507077096900849,0.9550811584492837,0.2504262346592106,0.2504262346592106,0.9106873130787487,0.9106873130787487,0.8624407322931873,0.8624407322931873
6,4,6,2,2,A,B,B,large,0.3515300426566392,0.8327000698573307,0.8470386743319046,0.13741913096192673,1,0.3540093417885343,0.3540093417885343,0.7920710219471339,0.8610527301550611,0.7436179553386952,0.7436179553386952,0.7881590125980129,0.7881590125980129
6,4,6,3,3,B,A,C,small,0.6622836961943375,0.4120481238524025,0.09235061546428355,0,0,0.09235061546428355,0.09361565683419949,0.8023746456344082,0.8023746456344082,0.3654296458784889,0.3654296458784889,0.3654296458784889,0.3654296458784889
6,4,6,4,1,A,B,A,small,0.004174451460916171,1,0.4088007192309222,-1,0,0.07584198937380103,0.07584198937380103,0.8088007192309222,0.4124308575239137,0.35648570989330225,0.35648570989330225,0.35648570989330225,0.35648570989330225
6,4,7,1,4,B,A,D,large,1.002552848426218,1,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.2504262346592106,0.2504262346592106,0.8624407322931873,0.8624407322931873,0.9312203661465936,0.9312203661465936
6,4,7,2,2,B,A,B,large,0.32990145639391255,0.5685398228291363,0.3540093417885343,0,0,0.3540093417885343,0.35744710646934097,0.8610527301550611,0.8610527301550611,0.7881590125980129,0.7881590125980129,0.7881590125980129,0.7881590125980129
6,4,7,3,3,A,B,C,small,0.6552435787436243,0.5332462842091287,0.8023746456344082,0,0,0.09361565683419949,0.09361565683419949,0.8023746456344082,0.8047424055855946,0.3654296458784889,0.3654296458784889,0.3654296458784889,0.3654296458784889
6,4,7,4,1,A,B,A,small,3.0461802830492437e-4,0.7143326073799796,0.4124308575239137,0,1,0.07584198937380103,0.07584198937380103,0.4124308575239137,0.4399351243990138,0.35648570989330225,0.35648570989330225,0.535409158636641,0.535409158636641
6,4,8,1,1,A,B,A,small,0.007619694793022839,1,0.03993512439901375,-1,0,0.07584198937380103,0.07584198937380103,0.4399351243990138,0.040514214479778723,0.535409158636641,0.535409158636641,0.535409158636641,0.535409158636641
6,4,8,2,4,A,B,D,large,1.0093140478199172,0.9496892361612207,0.5342835482989023,0.7096432840992294,0,0.9550811584492837,0.9550811584492837,0.2504262346592106,0.5380139295686599,0.9312203661465936,0.9312203661465936,0.9312203661465936,0.9312203661465936
6,4,8,3,3,B,A,C,small,0.6702718392898035,0.7340234568918932,0.09361565683419949,0,0,0.09361565683419949,0.09489621529187961,0.8047424055855946,0.8047424055855946,0.3654296458784889,0.3654296458784889,0.3654296458784889,0.3654296458784889
6,4,8,4,2,B,A,B,large,0.33699330038331393,0.6226228722192022,0.35744710646934097,0,1,0.35744710646934097,0.3836789823874396,0.8610527301550611,0.8610527301550611,0.7881590125980129,0.7881590125980129,0.7053909424086076,0.7053909424086076
6,4,9,1,3,A,B,C,small,0.6842334815474678,0.0648955976172014,0.9499999999999998,0.630789807018691,1,0.09489621529187961,0.09489621529187961,0.8047424055855946,0.9550811584492837,0.3654296458784889,0.3654296458784889,0.21516262174784517,0.21516262174784517
6,4,9,2,4,A,B,D,large,1.0098805106351119,1,0.9380139295686599,1,1,0.9550811584492837,0.9550811584492837,0.5380139295686599,0.9442416587500625,0.9312203661465936,0.9312203661465936,0.9656101830732968,0.9656101830732968
6,4,9,3,1,B,A,A,small,-0.0010895784473505053,0.21835000409665845,0.07584198937380103,0,0,0.07584198937380103,0.0769000510455506,0.040514214479778723,0.040514214479778723,0.535409158636641,0.535409158636641,0.535409158636641,0.535409158636641
6,4,9,4,2,B,A,B,large,0.343103916000463,0.7565004822904644,0.3836789823874395,0,1,0.3836789823874396,0.4106057658521487,0.8610527301550611,0.8610527301550611,0.7053909424086076,0.7053909424086076,0.730945712349536,0.730945712349536
6,4,10,1,3,B,A,C,small,0.656014478805825,0.22875738291432993,0.09489621529187961,0,0,0.09489621529187961,0.096192431372749,0.9550811584492837,0.9550811584492837,0.21516262174784517,0.21516262174784517,0.21516262174784517,0.21516262174784517
6,4,10,2,4,A,B,D,large,0.9930473849876614,0.988958998768626,0.9499999999999998,0.9337539953350249,1,0.9550811584492837,0.9550811584492837,0.9442416587500625,0.9550811584492837,0.9656101830732968,0.9656101830732968,0.9772845909209614,0.9772845909209614
6,4,10,3,1,B,A,A,small,0.00670846975532862,0.29191949915785587,0.0769000510455506,0,1,0.0769000510455506,0.08527587129591538,0.040514214479778723,0.040514214479778723,0.535409158636641,0.535409158636641,0.4136643288972484,0.4136643288972484
6,4,10,4,2,A,B,B,large,0.32804805070291554,0.4269930430932583,0.8610527301550611,0,1,0.4106057658521487,0.4106057658521487,0.8610527301550611,0.8739738728823628,0.730945712349536,0.730945712349536,0.5789693777213971,0.5789693777213971
6,5,1,1,3,B,A,C,small,0.6708348798630412,0.06281977737444583,0.4410015273894838,0.6418729114855668,0,0.184252362795257,0.4447025209941056,0.08908969242234537,0.08908969242234537,0.21516262174784517,0.21516262174784517,0.21516262174784517,0.21516262174784517
6,5,1,2,1,A,B,A,small,-0.0031547395802001763,0.36302377924253526,0.40204534316738677,0,0,0.44216044290304984,0.44216044290304984,0.4020453431673868,0.40565665490564823,0.4136643288972484,0.4136643288972484,0.4136643288972484,0.4136643288972484
6,5,1,3,2,B,A,B,large,0.3534355614149912,0.6100575122850226,0.293562094482403,0,0,0.293562094482403,0.29668244923595033,0.2982316989037388,0.2982316989037388,0.5789693777213971,0.5789693777213971,0.5789693777213971,0.5789693777213971
6,5,1,4,4,A,B,D,large,1.0043936545995549,1,0.6962289564883243,1,1,0.49361263754365486,0.49361263754365486,0.29622895648832426,0.7194841556737542,0.9772845909209614,0.9772845909209614,0.9886422954604808,0.9886422954604808
6,5,2,1,1,B,A,A,small,0.0019607377524619956,0.4863976484714555,0.44216044290304984,0,1,0.44216044290304984,0.47006121231589915,0.40565665490564823,0.40565665490564823,0.4136643288972484,0.4136643288972484,0.450030988684352,0.450030988684352
6,5,2,2,4,A,B,D,large,0.9999130993247121,0.9370929525094911,0.9499999999999998,0.6414060365678435,1,0.49361263754365486,0.49361263754365486,0.7194841556737542,0.9550811584492837,0.9886422954604808,0.9886422954604808,0.9628676239849859,0.9628676239849859
6,5,2,3,3,B,A,C,small,0.6783281600252062,0.7494888578402998,0.4447025209941056,0,1,0.4447025209941056,0.47262779319080744,0.08908969242234537,0.08908969242234537,0.21516262174784517,0.21516262174784517,0.4823257397940725,0.4823257397940725
6,5,2,4,2,A,B,B,large,0.33690030688977435,1,0.6982316989037389,1,1,0.29668244923595033,0.29668244923595033,0.2982316989037388,0.7213949310856901,0.5789693777213971,0.5789693777213971,0.7894846888606986,0.7894846888606986
6,5,3,1,3,A,B,C,small,0.6730090598073156,0.5028471850849794,0.08908969242234537,0,0,0.47262779319080744,0.47262779319080744,0.08908969242234537,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,3,2,2,B,A,B,large,0.3299462826590724,0.8823895199807762,0.4423705772299018,0.3642203199848788,1,0.29668244923595033,0.4702734280647511,0.7213949310856901,0.7213949310856901,0.7894846888606986,0.7894846888606986,0.8359371044207373,0.8359371044207373
6,5,3,3,1,B,A,A,small,-0.009098732646114516,0.4967220131449071,0.47006121231589915,0,1,0.47006121231589915,0.4981503635005829,0.40565665490564823,0.40565665490564823,0.450030988684352,0.450030988684352,0.47337650091462957,0.47337650091462957
6,5,3,4,4,A,B,D,large,0.9920119637880307,1,0.9499999999999998,1,1,0.49361263754365486,0.49361263754365486,0.9550811584492837,0.9550811584492837,0.9628676239849859,0.9628676239849859,0.981433811992493,0.981433811992493
6,5,4,1,4,B,A,D,large,0.9791963713003814,1,0.8936126375436549,1,1,0.49361263754365486,0.9038440597458793,0.9550811584492837,0.9550811584492837,0.981433811992493,0.981433811992493,0.9907169059962465,0.9907169059962465
6,5,4,2,3,B,A,C,small,0.660538811260005,0.5391805286407051,0.47262779319080744,0,0,0.47262779319080744,0.47636802017022634,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,4,3,2,A,B,B,large,0.3462430215203511,0.9512807058317991,0.9499999999999998,0.7183876394261105,1,0.4702734280647511,0.4702734280647511,0.7213949310856901,0.9550811584492837,0.8359371044207373,0.8359371044207373,0.8936089051262682,0.8936089051262682
6,5,4,4,1,A,B,A,small,0.014827950446533775,0.5782095070639708,0.4056566549056482,0,1,0.4981503635005829,0.4981503635005829,0.40565665490564823,0.43304211189342673,0.47337650091462957,0.47337650091462957,0.5257930039893002,0.5257930039893002
6,5,5,1,1,B,A,A,small,-0.009492770663141912,0.9649102704114405,0.18037979952604172,-0.7944264099363528,0,0.4981503635005829,0.18260808473204942,0.43304211189342673,0.43304211189342673,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,5,2,2,A,B,B,large,0.3143715065988812,0.8338661227848142,0.9499999999999998,0.14248725638733792,1,0.4702734280647511,0.4702734280647511,0.9550811584492837,0.9550811584492837,0.8936089051262682,0.8936089051262682,0.8637375139555412,0.8637375139555412
6,5,5,3,3,B,A,C,small,0.6580624467993333,0.9956448177567063,0.08689039383758246,-0.9736940658316097,0,0.47636802017022634,0.08808789869529779,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,5,4,4,A,B,D,large,0.9852621543229422,0.8769086006073354,0.9499999999999998,0.33808321124757634,1,0.9038440597458793,0.9038440597458793,0.9550811584492837,0.9550811584492837,0.9907169059962465,0.9907169059962465,0.933812753301791,0.933812753301791
6,5,6,1,4,B,A,D,large,0.9939357220331725,0.8869648429383422,0.9499999999999998,0.38625935614748574,1,0.9038440597458793,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.933812753301791,0.933812753301791,0.9103887981200667,0.9103887981200667
6,5,6,2,2,A,B,B,large,0.3391032918607568,0.7269004113814495,0.9499999999999998,0,1,0.4702734280647511,0.4702734280647511,0.9550811584492837,0.9550811584492837,0.8637375139555412,0.8637375139555412,0.7953189626684953,0.7953189626684953
6,5,6,3,3,B,A,C,small,0.6643917857641708,0.7387562618639871,0.08808789869529779,0,0,0.08808789869529779,0.08930029327494958,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,6,4,1,A,B,A,small,0.004554274122219993,1,0.03304211189342671,-1,0,0.18260808473204942,0.18260808473204942,0.43304211189342673,0.03352473829834305,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,7,1,1,A,B,A,small,0.006719057547718089,0.9703922963955961,0,-0.8255997244720791,0,0.18260808473204942,0.18260808473204942,0.03352473829834305,0,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,7,2,4,A,B,D,large,0.9965038236243305,0.8993777013072263,0.9499999999999998,0.44707707875007163,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9103887981200667,0.9103887981200667,0.9048832497136465,0.9048832497136465
6,5,7,3,3,B,A,C,small,0.680564792073736,0.8788954196348182,0,-0.3475247566198918,0,0.08930029327494958,0,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,7,4,2,B,A,B,large,0.3485655159039731,0.7518309870523702,0.4702734280647511,0,1,0.4702734280647511,0.4983633348385443,0.9550811584492837,0.9550811584492837,0.7953189626684953,0.7953189626684953,0.7735749748604328,0.7735749748604328
6,5,8,1,3,B,A,C,small,0.6654874574117792,0.635567019517738,0,0,0,0,0,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,8,2,2,A,B,B,large,0.3274726288517535,0.7722610123892792,0.9499999999999998,0,1,0.4983633348385443,0.4983633348385443,0.9550811584492837,0.9550811584492837,0.7735749748604328,0.7735749748604328,0.772917993624856,0.772917993624856
6,5,8,3,4,B,A,D,large,0.9887560618897121,0.88305637484154,0.9499999999999998,0.367419975729741,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9048832497136465,0.9048832497136465,0.8939698122775932,0.8939698122775932
6,5,8,4,1,A,B,A,small,-0.011224304881546717,0.773923671189852,0,0,0,0.18260808473204942,0.18260808473204942,0,0,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,9,1,1,B,A,A,small,0.022093320080126364,0.012127435929848891,0.5535337221552808,0.9273140935580785,0,0.18260808473204942,0.5572376905068287,0,0,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,9,2,3,B,A,C,small,0.6610645861001844,0.4251858043089941,0,0,0,0,0,0.09031450959401716,0.09031450959401716,0.4823257397940725,0.4823257397940725,0.4823257397940725,0.4823257397940725
6,5,9,3,2,A,B,B,large,0.3407011883600891,0.2646445758879821,0.9499999999999998,0,1,0.4983633348385443,0.4983633348385443,0.9550811584492837,0.9550811584492837,0.772917993624856,0.772917993624856,0.518781284756419,0.518781284756419
6,5,9,4,4,A,B,D,large,1.027570416195618,0.9419255505369459,0.9499999999999998,0.6673823921728886,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.8939698122775932,0.8939698122775932,0.9179476814072696,0.9179476814072696
6,5,10,1,3,A,B,C,small,0.6636210397913069,0,0.4903145095940171,1,1,0,0,0.09031450959401716,0.5184299444425045,0.4823257397940725,0.4823257397940725,0.24116286989703625,0.24116286989703625
6,5,10,2,2,B,A,B,large,0.3214912473221625,0.5046462984830664,0.4983633348385443,0,0,0.4983633348385443,0.5021133164085236,0.9550811584492837,0.9550811584492837,0.518781284756419,0.518781284756419,0.518781284756419,0.518781284756419
6,5,10,3,1,A,B,A,small,0.017819965916393322,0.8087414863020627,0,-0.03585971665304937,0,0.5572376905068287,0.5572376905068287,0,0,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,5,10,4,4,B,A,D,large,1.0014476641902512,1,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9179476814072696,0.9179476814072696,0.9589738407036348,0.9589738407036348
6,6,1,1,1,B,A,A,small,-0.003247200243927132,1,0,-1,0,0.3125757641357866,0,0.21418972864636013,0.21418972864636013,0.5257930039893002,0.5257930039893002,0.5257930039893002,0.5257930039893002
6,6,1,2,3,A,B,C,small,0.6633523634753778,0.1511550368758189,0.3687563888482506,0.20865328400357108,0,0.4954208391868051,0.4954208391868051,0.2852950752468222,0.3722548372055051,0.24116286989703625,0.24116286989703625,0.24116286989703625,0.24116286989703625
6,6,1,3,2,A,B,B,large,0.33665968104562816,0.5915726734535196,0.23441127548842916,0,0,0.19992627005882566,0.19992627005882566,0.23441127548842913,0.2371139311781712,0.518781284756419,0.518781284756419,0.518781284756419,0.518781284756419
6,6,1,4,4,B,A,D,large,1.0129153077990691,1,0.5463866310349349,1,0,0.14638663103493485,0.5501017006411131,0.3329527225459116,0.3329527225459116,0.9589738407036348,0.9589738407036348,0.9589738407036348,0.9589738407036348
6,6,2,1,4,B,A,D,large,1.0016565117245086,1,0.9499999999999998,1,1,0.5501017006411131,0.9550811584492837,0.3329527225459116,0.3329527225459116,0.9589738407036348,0.9589738407036348,0.9794869203518174,0.9794869203518174
6,6,2,2,1,A,B,A,small,-0.014965047594707808,0.3715888329491338,0.21418972864636013,0,1,0,0,0.21418972864636013,0.23373265275353008,0.5257930039893002,0.5257930039893002,0.448690918469217,0.448690918469217
6,6,2,3,2,B,A,B,large,0.3303111411919497,0.3955721826549757,0.19992627005882566,0,0,0.19992627005882566,0.20233640951089416,0.2371139311781712,0.2371139311781712,0.518781284756419,0.518781284756419,0.518781284756419,0.518781284756419
6,6,2,4,3,A,B,C,small,0.6756591875611284,0,0.772254837205505,1,1,0.4954208391868051,0.4954208391868051,0.3722548372055051,0.7914333969779939,0.24116286989703625,0.24116286989703625,0.12058143494851813,0.12058143494851813
6,6,3,1,4,B,A,D,large,1.0100762917797947,1,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.3329527225459116,0.3329527225459116,0.9794869203518174,0.9794869203518174,0.9897434601759088,0.9897434601759088
6,6,3,2,2,A,B,B,large,0.33783202437096027,0.8916716187941952,0.4007711402859817,0.4091430227695262,1,0.20233640951089416,0.20233640951089416,0.2371139311781712,0.42806432488641355,0.518781284756419,0.518781284756419,0.7052264517753071,0.7052264517753071
6,6,3,3,3,A,B,C,small,0.6636432745440819,0.6559623488206862,0.7914333969779939,0,1,0.4954208391868051,0.4954208391868051,0.7914333969779939,0.809395534957213,0.12058143494851813,0.12058143494851813,0.38827189188460215,0.38827189188460215
6,6,3,4,1,B,A,A,small,0.004790716805251157,0.5467029630722137,0,0,0,0,0,0.23373265275353008,0.23373265275353008,0.448690918469217,0.448690918469217,0.448690918469217,0.448690918469217
6,6,4,1,2,B,A,B,large,0.33007584847056937,0.8951115578105548,0.3727381247870488,0.4260042881903867,0,0.20233640951089416,0.376251832547613,0.42806432488641355,0.42806432488641355,0.7052264517753071,0.7052264517753071,0.7052264517753071,0.7052264517753071
6,6,4,2,4,A,B,D,large,0.9906245167812276,0.9908022220534728,0.710837467820503,0.9447118631864787,1,0.9550811584492837,0.9550811584492837,0.3329527225459116,0.7334025484715737,0.9897434601759088,0.9897434601759088,0.9902728411146908,0.9902728411146908
6,6,4,3,1,A,B,A,small,-0.0033008886586922133,0.9510328594152335,0,-0.7170240129533929,0,0,0,0.23373265275353008,0,0.448690918469217,0.448690918469217,0.448690918469217,0.448690918469217
6,6,4,4,3,B,A,C,small,0.6701084394700954,0.5051247970626379,0.4954208391868051,0,1,0.4954208391868051,0.5235283215741682,0.809395534957213,0.809395534957213,0.38827189188460215,0.38827189188460215,0.44669834447362,0.44669834447362
6,6,5,1,3,B,A,C,small,0.6652550053240607,0.3721770381858841,0.5235283215741682,0,1,0.5235283215741682,0.5514875552654869,0.809395534957213,0.809395534957213,0.44669834447362,0.44669834447362,0.40943769132975205,0.40943769132975205
6,6,5,2,1,B,A,A,small,0.012380872887363652,0.9863124123688184,0,-0.918090649081861,0,0,0,0,0,0.448690918469217,0.448690918469217,0.448690918469217,0.448690918469217
6,6,5,3,4,A,B,D,large,0.9958940854374685,1,0.9499999999999998,1,0,0.9550811584492837,0.9550811584492837,0.7334025484715737,0.9507077096900849,0.9902728411146908,0.9902728411146908,0.9902728411146908,0.9902728411146908
6,6,5,4,2,A,B,B,large,0.34861324659449283,0.9128903887671147,0.6340734046783715,0.5150226994798948,1,0.376251832547613,0.376251832547613,0.42806432488641355,0.6597615920656257,0.7052264517753071,0.7052264517753071,0.8090584202712109,0.8090584202712109
6,6,6,1,1,A,B,A,small,-0.0029707982528273343,0,0.4,1,0,0,0,0,0.403605340410737,0.448690918469217,0.448690918469217,0.448690918469217,0.448690918469217
6,6,6,2,4,B,A,D,large,1.0073550439268208,1,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.9507077096900849,0.9507077096900849,0.9902728411146908,0.9902728411146908,0.9951364205573454,0.9951364205573454
6,6,6,3,2,B,A,B,large,0.36330270545808757,0.7259657896239071,0.376251832547613,0,1,0.376251832547613,0.4029982025330112,0.6597615920656257,0.6597615920656257,0.8090584202712109,0.8090584202712109,0.7675121049475591,0.7675121049475591
6,6,6,4,3,A,B,C,small,0.6573553170071934,0.5782448756570174,0.809395534957213,0,0,0.5514875552654869,0.5514875552654869,0.809395534957213,0.8116989179668942,0.40943769132975205,0.40943769132975205,0.40943769132975205,0.40943769132975205
6,6,7,1,3,A,B,C,small,0.6516980193285428,0.3990841220947779,0.8116989179668942,0,1,0.5514875552654869,0.5514875552654869,0.8116989179668942,0.8282944048925125,0.40943769132975205,0.40943769132975205,0.404260906712265,0.404260906712265
6,6,7,2,1,A,B,A,small,-0.0018212190118105682,0.37754359459921527,0.403605340410737,0,1,0,0,0.403605340410737,0.4309527273573228,0.448690918469217,0.448690918469217,0.41311725653421616,0.41311725653421616
6,6,7,3,2,B,A,B,large,0.3251436520957889,0.8475836915101446,0.48420025296347413,0.20300512607615712,1,0.4029982025330112,0.5123174983124319,0.6597615920656257,0.6597615920656257,0.7675121049475591,0.7675121049475591,0.8075478982288518,0.8075478982288518
6,6,7,4,4,B,A,D,large,1.01065574056964,0.8142428436830615,0.9499999999999998,0.05875118648211705,1,0.9550811584492837,0.9550811584492837,0.9507077096900849,0.9507077096900849,0.9951364205573454,0.9951364205573454,0.9046896321202035,0.9046896321202035
6,6,8,1,4,A,B,D,large,0.9914555353608576,0.888406784148143,0.9499999999999998,0.39324699251278433,1,0.9550811584492837,0.9550811584492837,0.9507077096900849,0.9550811584492837,0.9046896321202035,0.9046896321202035,0.8965482081341732,0.8965482081341732
6,6,8,2,2,A,B,B,large,0.31885359795345797,0.8239885498139424,0.6997324430105718,0.09992712736236538,0,0.5123174983124319,0.5123174983124319,0.6597615920656257,0.7028745745797427,0.8075478982288518,0.8075478982288518,0.8075478982288518,0.8075478982288518
6,6,8,3,1,B,A,A,small,0.0032400398838533296,0.515203552142366,0,0,0,0,0,0.4309527273573228,0.4309527273573228,0.41311725653421616,0.41311725653421616,0.41311725653421616,0.41311725653421616
6,6,8,4,3,B,A,C,small,0.6651306481342663,0.6581460057850189,0.5514875552654869,0,1,0.5514875552654869,0.5791250922221346,0.8282944048925125,0.8282944048925125,0.404260906712265,0.404260906712265,0.531203456248642,0.531203456248642
6,6,9,1,2,A,B,B,large,0.33710370348863977,0.8638360880477639,0.8136298702550825,0.2768882391883498,1,0.5123174983124319,0.5123174983124319,0.7028745745797427,0.8300908001128099,0.8075478982288518,0.8075478982288518,0.8356919931383078,0.8356919931383078
6,6,9,2,3,B,A,C,small,0.6757534661480809,0.23124580917457108,0.5791250922221346,0,1,0.5791250922221346,0.6062754445092405,0.8282944048925125,0.8282944048925125,0.531203456248642,0.531203456248642,0.3812246327116065,0.3812246327116065
6,6,9,3,1,A,B,A,small,0.01716927905655904,0,0.8309527273573228,1,0,0,0,0.4309527273573228,0.8330493342633061,0.41311725653421616,0.41311725653421616,0.41311725653421616,0.41311725653421616
6,6,9,4,4,B,A,D,large,0.999871665483207,0.8979557025833926,0.9499999999999998,0.4400330710273439,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.8965482081341732,0.8965482081341732,0.897251955358783,0.897251955358783
6,6,10,1,2,A,B,B,large,0.3150777995572826,0.998238173811411,0.9499999999999998,0.9893307082911472,1,0.5123174983124319,0.5123174983124319,0.8300908001128099,0.9550811584492837,0.8356919931383078,0.8356919931383078,0.9169650834748594,0.9169650834748594
6,6,10,2,1,B,A,A,small,-0.012033383708015509,0.19374923574062314,0.010231287161707956,0.025578217904269885,0,0,0.010384307580661127,0.8330493342633061,0.8330493342633061,0.41311725653421616,0.41311725653421616,0.41311725653421616,0.41311725653421616
6,6,10,3,3,A,B,C,small,0.6796831277878007,0.1444776307300547,0.9238120957710662,0.23879422719638438,1,0.6062754445092405,0.6062754445092405,0.8282944048925125,0.9313622726329829,0.3812246327116065,0.3812246327116065,0.26285113172083063,0.26285113172083063
6,6,10,4,4,B,A,D,large,0.9918602858767056,0.9838188592789227,0.9499999999999998,0.9034086666488335,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.897251955358783,0.897251955358783,0.9405354073188528,0.9405354073188528
6,7,1,1,1,A,B,A,small,-0.00891647538083244,0.42982923063299866,0.17891800676339248,0,0,0.07392287946950182,0.07392287946950182,0.17891800676339248,0.18113222473404145,0.41311725653421616,0.41311725653421616,0.41311725653421616,0.41311725653421616
6,7,1,2,4,A,B,D,large,1.0044913974689387,0.38042308986015266,0.1595451480576183,0,0,0.17912497953454967,0.17912497953454967,0.1595451480576183,0.16156679173475658,0.9405354073188528,0.9405354073188528,0.9405354073188528,0.9405354073188528
6,7,1,3,2,B,A,B,large,0.35638601565394573,0.7538002491927582,0.35147830426670723,0,0,0.35147830426670723,0.3549049936707851,0.17680915846386072,0.17680915846386072,0.9169650834748594,0.9169650834748594,0.9169650834748594,0.9169650834748594
6,7,1,4,3,B,A,C,small,0.6623762553492453,0.08793114491022738,0.6293572590048807,0.5108391622284563,1,0.4250215941134982,0.655196485840386,0.30422517944231026,0.30422517944231026,0.26285113172083063,0.26285113172083063,0.175391138315529,0.175391138315529
6,7,2,1,1,B,A,A,small,-0.018536888177865415,0.45433880376431857,0.07392287946950182,0,0,0.07392287946950182,0.07495633940712335,0.18113222473404145,0.18113222473404145,0.41311725653421616,0.41311725653421616,0.41311725653421616,0.41311725653421616
6,7,2,2,3,B,A,C,small,0.6695170310848846,0,0.9499999999999998,1,1,0.655196485840386,0.9550811584492837,0.30422517944231026,0.30422517944231026,0.175391138315529,0.175391138315529,0.0876955691577645,0.0876955691577645
6,7,2,3,4,A,B,D,large,0.9853367058957805,1,0.5615667917347567,1,1,0.17912497953454967,0.17912497953454967,0.16156679173475658,0.5890460592853023,0.9405354073188528,0.9405354073188528,0.9702677036594264,0.9702677036594264
6,7,2,4,2,A,B,B,large,0.3175865413688126,1,0.5768091584638606,1,1,0.3549049936707851,0.3549049936707851,0.17680915846386072,0.6040067540328659,0.9169650834748594,0.9169650834748594,0.9584825417374296,0.9584825417374296
